type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
reg,2013090500,DEN,BAL,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090500/2013090500_gtd.json,49,27
reg,2013090800,BUF,NE,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090800/2013090800_gtd.json,21,23
reg,2013090809,PIT,TEN,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090809/2013090809_gtd.json,9,16
reg,2013090808,NO,ATL,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090808/2013090808_gtd.json,23,17
reg,2013090807,NYJ,TB,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090807/2013090807_gtd.json,18,17
reg,2013090806,JAC,KC,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090806/2013090806_gtd.json,2,28
reg,2013090801,CAR,SEA,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090801/2013090801_gtd.json,7,12
reg,2013090802,CHI,CIN,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090802/2013090802_gtd.json,24,21
reg,2013090803,CLE,MIA,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090803/2013090803_gtd.json,10,23
reg,2013090804,DET,MIN,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090804/2013090804_gtd.json,34,24
reg,2013090805,IND,OAK,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090805/2013090805_gtd.json,21,17
reg,2013090811,SF,GB,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090811/2013090811_gtd.json,34,28
reg,2013090810,STL,ARI,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090810/2013090810_gtd.json,27,24
reg,2013090812,DAL,NYG,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090812/2013090812_gtd.json,36,31
reg,2013090900,WAS,PHI,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090900/2013090900_gtd.json,27,33
reg,2013090901,SD,HOU,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013090901/2013090901_gtd.json,28,31
reg,2013091200,NE,NYJ,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091200/2013091200_gtd.json,13,10
reg,2013091500,ATL,STL,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091500/2013091500_gtd.json,31,24
reg,2013091508,PHI,SD,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091508/2013091508_gtd.json,30,33
reg,2013091507,KC,DAL,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091507/2013091507_gtd.json,17,16
reg,2013091506,IND,MIA,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091506/2013091506_gtd.json,20,24
reg,2013091505,HOU,TEN,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091505/2013091505_gtd.json,30,24
reg,2013091504,GB,WAS,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091504/2013091504_gtd.json,38,20
reg,2013091501,BAL,CLE,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091501/2013091501_gtd.json,14,6
reg,2013091502,BUF,CAR,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091502/2013091502_gtd.json,24,23
reg,2013091503,CHI,MIN,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091503/2013091503_gtd.json,31,30
reg,2013091510,TB,NO,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091510/2013091510_gtd.json,14,16
reg,2013091509,ARI,DET,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091509/2013091509_gtd.json,25,21
reg,2013091512,OAK,JAC,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091512/2013091512_gtd.json,19,9
reg,2013091511,NYG,DEN,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091511/2013091511_gtd.json,23,41
reg,2013091513,SEA,SF,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091513/2013091513_gtd.json,29,3
reg,2013091600,CIN,PIT,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091600/2013091600_gtd.json,20,10
reg,2013091900,PHI,KC,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013091900/2013091900_gtd.json,16,26
reg,2013092200,BAL,HOU,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092200/2013092200_gtd.json,30,9
reg,2013092210,CAR,NYG,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092210/2013092210_gtd.json,38,0
reg,2013092209,WAS,DET,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092209/2013092209_gtd.json,20,27
reg,2013092208,TEN,SD,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092208/2013092208_gtd.json,20,17
reg,2013092207,NO,ARI,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092207/2013092207_gtd.json,31,7
reg,2013092206,NE,TB,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092206/2013092206_gtd.json,23,3
reg,2013092201,CIN,GB,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092201/2013092201_gtd.json,34,30
reg,2013092202,DAL,STL,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092202/2013092202_gtd.json,31,7
reg,2013092204,MIN,CLE,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092204/2013092204_gtd.json,27,31
reg,2013092203,MIA,ATL,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092203/2013092203_gtd.json,27,23
reg,2013092205,NYJ,BUF,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092205/2013092205_gtd.json,27,20
reg,2013092211,SF,IND,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092211/2013092211_gtd.json,7,27
reg,2013092212,SEA,JAC,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092212/2013092212_gtd.json,45,17
reg,2013092213,PIT,CHI,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092213/2013092213_gtd.json,23,40
reg,2013092300,DEN,OAK,3,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092300/2013092300_gtd.json,37,21
reg,2013092600,STL,SF,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092600/2013092600_gtd.json,11,35
reg,2013092900,BUF,BAL,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092900/2013092900_gtd.json,23,20
reg,2013092907,TB,ARI,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092907/2013092907_gtd.json,10,13
reg,2013092906,MIN,PIT,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092906/2013092906_gtd.json,34,27
reg,2013092905,KC,NYG,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092905/2013092905_gtd.json,31,7
reg,2013092904,JAC,IND,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092904/2013092904_gtd.json,3,37
reg,2013092903,HOU,SEA,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092903/2013092903_gtd.json,20,23
reg,2013092901,CLE,CIN,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092901/2013092901_gtd.json,17,6
reg,2013092902,DET,CHI,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092902/2013092902_gtd.json,40,32
reg,2013092908,TEN,NYJ,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092908/2013092908_gtd.json,38,13
reg,2013092910,OAK,WAS,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092910/2013092910_gtd.json,14,24
reg,2013092909,DEN,PHI,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092909/2013092909_gtd.json,52,20
reg,2013092911,SD,DAL,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092911/2013092911_gtd.json,30,21
reg,2013092912,ATL,NE,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013092912/2013092912_gtd.json,23,30
reg,2013093000,NO,MIA,4,2013,POST,http://www.nfl.com/liveupdate/game-center/2013093000/2013093000_gtd.json,38,17
reg,2013100300,CLE,BUF,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100300/2013100300_gtd.json,37,24
reg,2013100601,CIN,NE,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100601/2013100601_gtd.json,13,6
reg,2013100602,GB,DET,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100602/2013100602_gtd.json,22,9
reg,2013100603,IND,SEA,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100603/2013100603_gtd.json,34,28
reg,2013100604,MIA,BAL,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100604/2013100604_gtd.json,23,26
reg,2013100600,CHI,NO,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100600/2013100600_gtd.json,18,26
reg,2013100605,NYG,PHI,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100605/2013100605_gtd.json,21,36
reg,2013100607,TEN,KC,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100607/2013100607_gtd.json,17,26
reg,2013100606,STL,JAC,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100606/2013100606_gtd.json,34,20
reg,2013100608,ARI,CAR,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100608/2013100608_gtd.json,22,6
reg,2013100609,DAL,DEN,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100609/2013100609_gtd.json,48,51
reg,2013100611,SF,HOU,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100611/2013100611_gtd.json,34,3
reg,2013100610,OAK,SD,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100610/2013100610_gtd.json,27,17
reg,2013100700,ATL,NYJ,5,2013,POST,http://www.nfl.com/liveupdate/game-center/2013100700/2013100700_gtd.json,28,30
reg,2013101000,CHI,NYG,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101000/2013101000_gtd.json,27,21
reg,2013101300,BAL,GB,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101300/2013101300_gtd.json,17,19
reg,2013101301,BUF,CIN,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101301/2013101301_gtd.json,24,27
reg,2013101302,CLE,DET,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101302/2013101302_gtd.json,17,31
reg,2013101303,HOU,STL,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101303/2013101303_gtd.json,13,38
reg,2013101305,MIN,CAR,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101305/2013101305_gtd.json,10,35
reg,2013101304,KC,OAK,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101304/2013101304_gtd.json,24,7
reg,2013101306,NYJ,PIT,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101306/2013101306_gtd.json,6,19
reg,2013101307,TB,PHI,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101307/2013101307_gtd.json,20,31
reg,2013101308,DEN,JAC,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101308/2013101308_gtd.json,35,19
reg,2013101309,SEA,TEN,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101309/2013101309_gtd.json,20,13
reg,2013101310,NE,NO,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101310/2013101310_gtd.json,30,27
reg,2013101311,SF,ARI,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101311/2013101311_gtd.json,32,20
reg,2013101312,DAL,WAS,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101312/2013101312_gtd.json,31,16
reg,2013101400,SD,IND,6,2013,POST,http://www.nfl.com/liveupdate/game-center/2013101400/2013101400_gtd.json,19,9
