type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
reg,2016090800,DEN,CAR,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016090800/2016090800_gtd.json,21,20
reg,2016091100,ATL,TB,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091100/2016091100_gtd.json,24,31
reg,2016091108,TEN,MIN,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091108/2016091108_gtd.json,16,25
reg,2016091107,PHI,CLE,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091107/2016091107_gtd.json,29,10
reg,2016091106,NYJ,CIN,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091106/2016091106_gtd.json,22,23
reg,2016091105,NO,OAK,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091105/2016091105_gtd.json,34,35
reg,2016091104,KC,SD,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091104/2016091104_gtd.json,33,27
reg,2016091101,BAL,BUF,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091101/2016091101_gtd.json,13,7
reg,2016091102,HOU,CHI,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091102/2016091102_gtd.json,23,14
reg,2016091103,JAX,GB,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091103/2016091103_gtd.json,23,27
reg,2016091109,SEA,MIA,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091109/2016091109_gtd.json,12,10
reg,2016091110,DAL,NYG,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091110/2016091110_gtd.json,19,20
reg,2016091111,IND,DET,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091111/2016091111_gtd.json,35,39
reg,2016091112,ARI,NE,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091112/2016091112_gtd.json,21,23
reg,2016091200,WAS,PIT,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091200/2016091200_gtd.json,16,38
reg,2016091201,SF,LA,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091201/2016091201_gtd.json,28,0
reg,2016091500,BUF,NYJ,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091500/2016091500_gtd.json,31,37
reg,2016091800,CAR,SF,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091800/2016091800_gtd.json,46,27
reg,2016091807,WAS,DAL,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091807/2016091807_gtd.json,23,27
reg,2016091806,PIT,CIN,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091806/2016091806_gtd.json,24,16
reg,2016091805,NYG,NO,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091805/2016091805_gtd.json,16,13
reg,2016091804,NE,MIA,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091804/2016091804_gtd.json,31,24
reg,2016091803,HOU,KC,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091803/2016091803_gtd.json,19,12
reg,2016091802,DET,TEN,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091802/2016091802_gtd.json,15,16
reg,2016091801,CLE,BAL,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091801/2016091801_gtd.json,20,25
reg,2016091809,LA,SEA,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091809/2016091809_gtd.json,9,3
reg,2016091808,ARI,TB,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091808/2016091808_gtd.json,40,7
reg,2016091812,SD,JAX,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091812/2016091812_gtd.json,38,14
reg,2016091811,OAK,ATL,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091811/2016091811_gtd.json,28,35
reg,2016091810,DEN,IND,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091810/2016091810_gtd.json,34,20
reg,2016091813,MIN,GB,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091813/2016091813_gtd.json,17,14
reg,2016091900,CHI,PHI,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016091900/2016091900_gtd.json,14,29
reg,2016092200,NE,HOU,3,2016,POST,http://www.nfl.com/liveupdate/game-center/2016092200/2016092200_gtd.json,27,0
