type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
reg,2009091000,PIT,TEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091000/2009091000_gtd.json,13,10
reg,2009091304,CLE,MIN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091304/2009091304_gtd.json,20,34
reg,2009091307,NO,DET,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091307/2009091307_gtd.json,45,27
reg,2009091308,TB,DAL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091308/2009091308_gtd.json,21,34
reg,2009091305,HOU,NYJ,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091305/2009091305_gtd.json,7,24
reg,2009091306,IND,JAC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091306/2009091306_gtd.json,14,12
reg,2009091303,CIN,DEN,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091303/2009091303_gtd.json,7,12
reg,2009091302,CAR,PHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091302/2009091302_gtd.json,10,38
reg,2009091301,BAL,KC,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091301/2009091301_gtd.json,38,24
reg,2009091300,ATL,MIA,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091300/2009091300_gtd.json,19,7
reg,2009091309,ARI,SF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091309/2009091309_gtd.json,16,20
reg,2009091311,SEA,STL,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091311/2009091311_gtd.json,28,0
reg,2009091310,NYG,WAS,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091310/2009091310_gtd.json,23,17
reg,2009091312,GB,CHI,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091312/2009091312_gtd.json,21,15
reg,2009091400,NE,BUF,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091400/2009091400_gtd.json,25,24
reg,2009091401,OAK,SD,1,2009,POST,http://www.nfl.com/liveupdate/game-center/2009091401/2009091401_gtd.json,20,24
reg,2009092000,ATL,CAR,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092000/2009092000_gtd.json,28,20
reg,2009092001,DET,MIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092001/2009092001_gtd.json,13,27
reg,2009092008,WAS,STL,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092008/2009092008_gtd.json,9,7
reg,2009092007,TEN,HOU,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092007/2009092007_gtd.json,31,34
reg,2009092006,PHI,NO,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092006/2009092006_gtd.json,22,48
reg,2009092005,NYJ,NE,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092005/2009092005_gtd.json,16,9
reg,2009092004,KC,OAK,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092004/2009092004_gtd.json,10,13
reg,2009092003,JAC,ARI,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092003/2009092003_gtd.json,17,31
reg,2009092002,GB,CIN,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092002/2009092002_gtd.json,24,31
reg,2009092010,SF,SEA,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092010/2009092010_gtd.json,23,10
reg,2009092009,BUF,TB,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092009/2009092009_gtd.json,33,20
reg,2009092013,SD,BAL,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092013/2009092013_gtd.json,26,31
reg,2009092012,DEN,CLE,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092012/2009092012_gtd.json,27,6
reg,2009092011,CHI,PIT,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092011/2009092011_gtd.json,17,14
reg,2009092014,DAL,NYG,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092014/2009092014_gtd.json,31,33
reg,2009092100,MIA,IND,2,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092100/2009092100_gtd.json,23,27
reg,2009092700,BAL,CLE,3,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092700/2009092700_gtd.json,34,3
reg,2009092711,NYJ,TEN,3,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092711/2009092711_gtd.json,24,17
reg,2009092702,DET,WAS,3,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092702/2009092702_gtd.json,19,14
reg,2009092703,HOU,JAC,3,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092703/2009092703_gtd.json,24,31
reg,2009092704,MIN,SF,3,2009,POST,http://www.nfl.com/liveupdate/game-center/2009092704/2009092704_gtd.json,27,24
