type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
reg,2012090500,NYG,DAL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090500/2012090500_gtd.json,17,24
reg,2012090900,CHI,IND,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090900/2012090900_gtd.json,41,21
reg,2012090908,KC,ATL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090908/2012090908_gtd.json,24,40
reg,2012090907,CLE,PHI,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090907/2012090907_gtd.json,16,17
reg,2012090906,NO,WAS,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090906/2012090906_gtd.json,32,40
reg,2012090905,DET,STL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090905/2012090905_gtd.json,27,23
reg,2012090904,TEN,NE,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090904/2012090904_gtd.json,13,34
reg,2012090901,MIN,JAC,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090901/2012090901_gtd.json,26,23
reg,2012090902,NYJ,BUF,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090902/2012090902_gtd.json,48,28
reg,2012090903,HOU,MIA,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090903/2012090903_gtd.json,30,10
reg,2012090910,ARI,SEA,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090910/2012090910_gtd.json,20,16
reg,2012090909,GB,SF,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090909/2012090909_gtd.json,22,30
reg,2012090911,TB,CAR,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090911/2012090911_gtd.json,16,10
reg,2012090912,DEN,PIT,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012090912/2012090912_gtd.json,31,19
reg,2012091000,BAL,CIN,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012091000/2012091000_gtd.json,44,13
reg,2012091001,OAK,SD,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012091001/2012091001_gtd.json,14,22
reg,2012091300,GB,CHI,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012091300/2012091300_gtd.json,23,10
reg,2012091600,NYG,TB,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012091600/2012091600_gtd.json,41,34
