type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
reg,2014090400,SEA,GB,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090400/2014090400_gtd.json,36,16
reg,2014090700,ATL,NO,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090700/2014090700_gtd.json,37,34
reg,2014090709,STL,MIN,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090709/2014090709_gtd.json,6,34
reg,2014090708,PIT,CLE,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090708/2014090708_gtd.json,30,27
reg,2014090707,PHI,JAC,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090707/2014090707_gtd.json,34,17
reg,2014090706,NYJ,OAK,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090706/2014090706_gtd.json,19,14
reg,2014090701,BAL,CIN,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090701/2014090701_gtd.json,16,23
reg,2014090702,CHI,BUF,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090702/2014090702_gtd.json,20,23
reg,2014090703,HOU,WAS,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090703/2014090703_gtd.json,17,6
reg,2014090704,KC,TEN,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090704/2014090704_gtd.json,10,26
reg,2014090705,MIA,NE,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090705/2014090705_gtd.json,33,20
reg,2014090711,TB,CAR,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090711/2014090711_gtd.json,14,20
reg,2014090710,DAL,SF,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090710/2014090710_gtd.json,17,28
reg,2014090712,DEN,IND,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090712/2014090712_gtd.json,31,24
reg,2014090800,DET,NYG,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090800/2014090800_gtd.json,35,14
reg,2014090801,ARI,SD,1,2014,POST,http://www.nfl.com/liveupdate/game-center/2014090801/2014090801_gtd.json,18,17
reg,2014091100,BAL,PIT,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091100/2014091100_gtd.json,26,6
reg,2014091400,BUF,MIA,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091400/2014091400_gtd.json,29,10
reg,2014091407,WAS,JAC,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091407/2014091407_gtd.json,41,10
reg,2014091406,TEN,DAL,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091406/2014091406_gtd.json,10,26
reg,2014091405,NYG,ARI,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091405/2014091405_gtd.json,14,25
reg,2014091404,MIN,NE,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091404/2014091404_gtd.json,7,30
reg,2014091403,CLE,NO,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091403/2014091403_gtd.json,26,24
reg,2014091402,CIN,ATL,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091402/2014091402_gtd.json,24,10
reg,2014091401,CAR,DET,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091401/2014091401_gtd.json,24,7
reg,2014091409,TB,STL,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091409/2014091409_gtd.json,17,19
reg,2014091408,SD,SEA,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091408/2014091408_gtd.json,30,21
reg,2014091412,OAK,HOU,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091412/2014091412_gtd.json,14,30
reg,2014091411,GB,NYJ,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091411/2014091411_gtd.json,31,24
reg,2014091410,DEN,KC,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091410/2014091410_gtd.json,24,17
reg,2014091413,SF,CHI,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091413/2014091413_gtd.json,20,28
reg,2014091500,IND,PHI,2,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091500/2014091500_gtd.json,27,30
reg,2014091800,ATL,TB,3,2014,POST,http://www.nfl.com/liveupdate/game-center/2014091800/2014091800_gtd.json,56,14
