type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2017080351,DAL,ARI,0,2017,POST,http://www.nfl.com/liveupdate/game-center/2017080351/2017080351_gtd.json,20,18
pre,2017080951,CAR,HOU,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017080951/2017080951_gtd.json,27,17
pre,2017081056,MIA,ATL,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081056/2017081056_gtd.json,23,20
pre,2017081052,BUF,MIN,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081052/2017081052_gtd.json,10,17
pre,2017081051,BAL,WAS,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081051/2017081051_gtd.json,23,3
pre,2017081057,NE,JAX,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081057/2017081057_gtd.json,24,31
pre,2017081055,GB,PHI,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081055/2017081055_gtd.json,24,9
pre,2017081054,CLE,NO,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081054/2017081054_gtd.json,20,14
pre,2017081053,CHI,DEN,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081053/2017081053_gtd.json,17,24
pre,2017081151,NYG,PIT,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081151/2017081151_gtd.json,12,20
pre,2017081152,CIN,TB,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081152/2017081152_gtd.json,23,12
pre,2017081153,KC,SF,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081153/2017081153_gtd.json,17,27
pre,2017081253,NYJ,TEN,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081253/2017081253_gtd.json,7,3
pre,2017081252,LA,DAL,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081252/2017081252_gtd.json,13,10
pre,2017081251,ARI,OAK,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081251/2017081251_gtd.json,20,10
pre,2017081351,IND,DET,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081351/2017081351_gtd.json,10,24
pre,2017081352,LAC,SEA,1,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081352/2017081352_gtd.json,17,48
pre,2017081753,PHI,BUF,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081753/2017081753_gtd.json,20,16
pre,2017081752,MIA,BAL,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081752/2017081752_gtd.json,7,31
pre,2017081751,JAX,TB,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081751/2017081751_gtd.json,8,12
pre,2017081851,SEA,MIN,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081851/2017081851_gtd.json,20,13
pre,2017081951,TEN,CAR,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081951/2017081951_gtd.json,34,27
pre,2017081952,CIN,KC,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081952/2017081952_gtd.json,12,30
pre,2017081953,DAL,IND,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081953/2017081953_gtd.json,24,19
pre,2017081954,DET,NYJ,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081954/2017081954_gtd.json,16,6
pre,2017081955,WAS,GB,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081955/2017081955_gtd.json,17,21
pre,2017081956,HOU,NE,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081956/2017081956_gtd.json,27,23
pre,2017081958,SF,DEN,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081958/2017081958_gtd.json,14,33
pre,2017081959,ARI,CHI,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081959/2017081959_gtd.json,23,24
pre,2017081957,OAK,LA,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017081957/2017081957_gtd.json,21,24
pre,2017082051,PIT,ATL,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082051/2017082051_gtd.json,17,13
pre,2017082052,LAC,NO,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082052/2017082052_gtd.json,7,13
pre,2017082151,CLE,NYG,2,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082151/2017082151_gtd.json,10,6
pre,2017082452,PHI,MIA,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082452/2017082452_gtd.json,38,31
pre,2017082451,JAX,CAR,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082451/2017082451_gtd.json,23,24
pre,2017082551,DET,NE,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082551/2017082551_gtd.json,28,30
pre,2017082552,SEA,KC,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082552/2017082552_gtd.json,26,13
pre,2017082651,ATL,ARI,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082651/2017082651_gtd.json,14,24
pre,2017082652,BAL,BUF,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082652/2017082652_gtd.json,13,9
pre,2017082653,NYG,NYJ,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082653/2017082653_gtd.json,32,31
pre,2017082654,PIT,IND,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082654/2017082654_gtd.json,15,19
pre,2017082655,TB,CLE,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082655/2017082655_gtd.json,9,13
pre,2017082656,DAL,OAK,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082656/2017082656_gtd.json,24,20
pre,2017082657,LA,LAC,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082657/2017082657_gtd.json,19,21
pre,2017082658,NO,HOU,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082658/2017082658_gtd.json,13,0
pre,2017082659,DEN,GB,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082659/2017082659_gtd.json,20,17
pre,2017082751,TEN,CHI,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082751/2017082751_gtd.json,7,19
pre,2017082752,WAS,CIN,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082752/2017082752_gtd.json,23,17
pre,2017082753,MIN,SF,3,2017,POST,http://www.nfl.com/liveupdate/game-center/2017082753/2017082753_gtd.json,32,31
pre,2017083151,NYJ,PHI,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083151/2017083151_gtd.json,16,10
pre,2017083152,ATL,JAX,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083152/2017083152_gtd.json,7,13
pre,2017083159,IND,CIN,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083159/2017083159_gtd.json,7,6
pre,2017083157,GB,LA,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083157/2017083157_gtd.json,24,10
pre,2017083153,BUF,DET,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083153/2017083153_gtd.json,27,17
pre,2017083154,CAR,PIT,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083154/2017083154_gtd.json,14,17
pre,2017083162,NE,NYG,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083162/2017083162_gtd.json,38,40
pre,2017083166,TB,WAS,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083166/2017083166_gtd.json,10,13
pre,2017083161,MIN,MIA,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083161/2017083161_gtd.json,9,30
pre,2017083163,NO,BAL,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083163/2017083163_gtd.json,13,14
pre,2017083155,CHI,CLE,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083155/2017083155_gtd.json,0,25
pre,2017083160,KC,TEN,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083160/2017083160_gtd.json,30,6
pre,2017083156,DEN,ARI,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083156/2017083156_gtd.json,30,2
pre,2017083164,OAK,SEA,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083164/2017083164_gtd.json,13,17
pre,2017083165,SF,LAC,4,2017,POST,http://www.nfl.com/liveupdate/game-center/2017083165/2017083165_gtd.json,23,13
