type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2013080400,DAL,MIA,0,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080400/2013080400_gtd.json,24,20
pre,2013080800,TB,BAL,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080800/2013080800_gtd.json,16,44
pre,2013080801,TEN,WAS,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080801/2013080801_gtd.json,21,22
pre,2013080802,CLE,STL,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080802/2013080802_gtd.json,27,19
pre,2013080803,ATL,CIN,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080803/2013080803_gtd.json,10,34
pre,2013080804,SF,DEN,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080804/2013080804_gtd.json,6,10
pre,2013080805,SD,SEA,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080805/2013080805_gtd.json,10,31
pre,2013080900,JAC,MIA,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080900/2013080900_gtd.json,3,27
pre,2013080901,DET,NYJ,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080901/2013080901_gtd.json,26,17
pre,2013080902,PHI,NE,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080902/2013080902_gtd.json,22,31
pre,2013080903,GB,ARI,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080903/2013080903_gtd.json,0,17
pre,2013080904,CAR,CHI,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080904/2013080904_gtd.json,24,17
pre,2013080905,NO,KC,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080905/2013080905_gtd.json,17,13
pre,2013080906,MIN,HOU,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080906/2013080906_gtd.json,13,27
pre,2013080907,OAK,DAL,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013080907/2013080907_gtd.json,19,17
pre,2013081000,PIT,NYG,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081000/2013081000_gtd.json,13,18
pre,2013081100,IND,BUF,1,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081100/2013081100_gtd.json,20,44
pre,2013081502,CLE,DET,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081502/2013081502_gtd.json,24,6
pre,2013081501,BAL,ATL,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081501/2013081501_gtd.json,27,23
pre,2013081500,PHI,CAR,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081500/2013081500_gtd.json,14,9
pre,2013081503,CHI,SD,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081503/2013081503_gtd.json,33,28
pre,2013081600,BUF,MIN,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081600/2013081600_gtd.json,20,16
pre,2013081601,NE,TB,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081601/2013081601_gtd.json,25,21
pre,2013081602,NO,OAK,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081602/2013081602_gtd.json,28,20
pre,2013081603,KC,SF,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081603/2013081603_gtd.json,13,15
pre,2013081700,ARI,DAL,2,2013,POST,http://www.nfl.com/liveupdate/game-center/2013081700/2013081700_gtd.json,12,7
