type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2010080851,CIN,DAL,0,2010,POST,http://www.nfl.com/liveupdate/game-center/2010080851/2010080851_gtd.json,7,16
pre,2010081252,NE,NO,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081252/2010081252_gtd.json,27,24
pre,2010081251,BAL,CAR,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081251/2010081251_gtd.json,17,12
pre,2010081253,DAL,OAK,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081253/2010081253_gtd.json,9,17
pre,2010081351,WAS,BUF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081351/2010081351_gtd.json,42,17
pre,2010081352,PHI,JAC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081352/2010081352_gtd.json,28,27
pre,2010081353,ATL,KC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081353/2010081353_gtd.json,20,10
pre,2010081451,MIA,TB,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081451/2010081451_gtd.json,10,7
pre,2010081452,PIT,DET,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081452/2010081452_gtd.json,23,7
pre,2010081453,GB,CLE,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081453/2010081453_gtd.json,24,27
pre,2010081454,ARI,HOU,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081454/2010081454_gtd.json,19,16
pre,2010081455,STL,MIN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081455/2010081455_gtd.json,7,28
pre,2010081456,SD,CHI,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081456/2010081456_gtd.json,25,10
pre,2010081457,SEA,TEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081457/2010081457_gtd.json,20,18
pre,2010081551,IND,SF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081551/2010081551_gtd.json,17,37
pre,2010081552,CIN,DEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081552/2010081552_gtd.json,33,24
pre,2010081651,NYJ,NYG,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081651/2010081651_gtd.json,16,31
pre,2010081952,BUF,IND,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081952/2010081952_gtd.json,34,21
pre,2010081951,ATL,NE,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081951/2010081951_gtd.json,10,28
pre,2010082051,CIN,PHI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082051/2010082051_gtd.json,22,9
pre,2010082151,WAS,BAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082151/2010082151_gtd.json,3,23
pre,2010082152,NYG,PIT,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082152/2010082152_gtd.json,17,24
pre,2010082154,JAC,MIA,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082154/2010082154_gtd.json,26,27
pre,2010082153,TB,KC,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082153/2010082153_gtd.json,20,15
pre,2010082155,CLE,STL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082155/2010082155_gtd.json,17,19
pre,2010082156,NO,HOU,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082156/2010082156_gtd.json,38,20
pre,2010082157,CAR,NYJ,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082157/2010082157_gtd.json,3,9
pre,2010082158,CHI,OAK,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082158/2010082158_gtd.json,17,32
pre,2010082159,SD,DAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082159/2010082159_gtd.json,14,16
pre,2010082160,DEN,DET,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082160/2010082160_gtd.json,20,25
pre,2010082161,SEA,GB,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082161/2010082161_gtd.json,24,27
pre,2010082251,SF,MIN,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082251/2010082251_gtd.json,15,10
pre,2010082351,TEN,ARI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082351/2010082351_gtd.json,24,10
pre,2010082652,NE,STL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082652/2010082652_gtd.json,35,36
pre,2010082651,GB,IND,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082651/2010082651_gtd.json,59,24
pre,2010082752,MIA,ATL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082752/2010082752_gtd.json,6,16
pre,2010082753,NYJ,WAS,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082753/2010082753_gtd.json,11,16
pre,2010082751,NO,SD,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082751/2010082751_gtd.json,36,21
pre,2010082754,KC,PHI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082754/2010082754_gtd.json,17,20
pre,2010082852,DET,CLE,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082852/2010082852_gtd.json,35,27
pre,2010082853,BUF,CIN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082853/2010082853_gtd.json,35,20
pre,2010082855,BAL,NYG,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082855/2010082855_gtd.json,24,10
pre,2010082854,TB,JAC,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082854/2010082854_gtd.json,13,19
pre,2010082856,MIN,SEA,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082856/2010082856_gtd.json,24,13
pre,2010082857,CAR,TEN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082857/2010082857_gtd.json,15,7
pre,2010082851,HOU,DAL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082851/2010082851_gtd.json,23,7
pre,2010082858,CHI,ARI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082858/2010082858_gtd.json,9,14
pre,2010082859,OAK,SF,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082859/2010082859_gtd.json,24,28
pre,2010082951,DEN,PIT,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082951/2010082951_gtd.json,34,17
pre,2010090251,DET,BUF,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090251/2010090251_gtd.json,28,23
pre,2010090252,IND,CIN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090252/2010090252_gtd.json,28,30
pre,2010090253,NYG,NE,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090253/2010090253_gtd.json,20,17
