type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2011081152,NE,JAC,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081152/2011081152_gtd.json,47,12
pre,2011081151,PHI,BAL,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081151/2011081151_gtd.json,13,6
pre,2011081153,SD,SEA,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081153/2011081153_gtd.json,17,24
pre,2011081154,DAL,DEN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081154/2011081154_gtd.json,24,23
pre,2011081155,OAK,ARI,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081155/2011081155_gtd.json,18,24
pre,2011081252,ATL,MIA,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081252/2011081252_gtd.json,23,28
pre,2011081251,DET,CIN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081251/2011081251_gtd.json,34,3
pre,2011081253,WAS,PIT,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081253/2011081253_gtd.json,16,7
pre,2011081254,NO,SF,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081254/2011081254_gtd.json,24,3
pre,2011081255,KC,TB,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081255/2011081255_gtd.json,0,25
pre,2011081351,CLE,GB,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081351/2011081351_gtd.json,27,17
pre,2011081352,CHI,BUF,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081352/2011081352_gtd.json,10,3
pre,2011081353,STL,IND,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081353/2011081353_gtd.json,33,10
pre,2011081354,TEN,MIN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081354/2011081354_gtd.json,14,3
pre,2011081355,CAR,NYG,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081355/2011081355_gtd.json,20,10
pre,2011081551,HOU,NYJ,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081551/2011081551_gtd.json,20,16
pre,2011081851,TB,NE,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081851/2011081851_gtd.json,14,31
pre,2011081852,PIT,PHI,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081852/2011081852_gtd.json,24,14
pre,2011081951,IND,WAS,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081951/2011081951_gtd.json,3,16
pre,2011081952,MIA,CAR,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081952/2011081952_gtd.json,20,10
pre,2011081953,CLE,DET,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011081953/2011081953_gtd.json,28,30
