type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2016080751,IND,GB,0,2016,POST,http://www.nfl.com/liveupdate/game-center/2016080751/2016080751_gtd.json,0,0
pre,2016081151,PHI,TB,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081151/2016081151_gtd.json,17,9
pre,2016081152,ATL,WAS,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081152/2016081152_gtd.json,23,17
pre,2016081153,BAL,CAR,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081153/2016081153_gtd.json,22,19
pre,2016081154,NYJ,JAX,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081154/2016081154_gtd.json,17,13
pre,2016081155,NE,NO,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081155/2016081155_gtd.json,34,22
pre,2016081156,CHI,DEN,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081156/2016081156_gtd.json,0,22
pre,2016081252,NYG,MIA,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081252/2016081252_gtd.json,10,27
pre,2016081253,PIT,DET,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081253/2016081253_gtd.json,17,30
pre,2016081254,CIN,MIN,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081254/2016081254_gtd.json,16,17
pre,2016081255,GB,CLE,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081255/2016081255_gtd.json,17,11
pre,2016081256,ARI,OAK,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081256/2016081256_gtd.json,10,31
pre,2016081351,KC,SEA,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081351/2016081351_gtd.json,16,17
pre,2016081354,BUF,IND,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081354/2016081354_gtd.json,18,19
pre,2016081352,TEN,SD,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081352/2016081352_gtd.json,27,10
pre,2016081353,LA,DAL,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081353/2016081353_gtd.json,28,24
pre,2016081451,SF,HOU,1,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081451/2016081451_gtd.json,13,24
pre,2016081851,PIT,PHI,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081851/2016081851_gtd.json,0,17
pre,2016081852,DET,CIN,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081852/2016081852_gtd.json,14,30
pre,2016081853,CLE,ATL,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081853/2016081853_gtd.json,13,24
pre,2016081854,NE,CHI,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081854/2016081854_gtd.json,23,22
pre,2016081855,GB,OAK,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081855/2016081855_gtd.json,20,12
pre,2016081857,SEA,MIN,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081857/2016081857_gtd.json,11,18
pre,2016081952,WAS,NYJ,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081952/2016081952_gtd.json,22,18
pre,2016081955,DAL,MIA,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081955/2016081955_gtd.json,41,14
pre,2016081953,SD,ARI,2,2016,POST,http://www.nfl.com/liveupdate/game-center/2016081953/2016081953_gtd.json,19,3
