type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2019080151,ATL,DEN,0,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080151/2019080151_gtd.json,10,14
pre,2019080860,NYG,NYJ,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080860/2019080860_gtd.json,31,22
pre,2019080853,BUF,IND,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080853/2019080853_gtd.json,24,16
pre,2019080852,BAL,JAX,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080852/2019080852_gtd.json,29,0
pre,2019080861,PHI,TEN,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080861/2019080861_gtd.json,10,27
pre,2019080858,MIA,ATL,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080858/2019080858_gtd.json,34,27
pre,2019080856,DET,NE,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080856/2019080856_gtd.json,3,31
pre,2019080855,CLE,WAS,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080855/2019080855_gtd.json,30,10
pre,2019080857,GB,HOU,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080857/2019080857_gtd.json,28,26
pre,2019080854,CHI,CAR,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080854/2019080854_gtd.json,13,23
pre,2019080863,SEA,DEN,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080863/2019080863_gtd.json,22,14
pre,2019080851,ARI,LAC,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080851/2019080851_gtd.json,17,13
pre,2019080952,PIT,TB,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080952/2019080952_gtd.json,30,28
pre,2019080951,NO,MIN,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019080951/2019080951_gtd.json,25,34
pre,2019081052,OAK,LA,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081052/2019081052_gtd.json,14,3
pre,2019081051,KC,CIN,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081051/2019081051_gtd.json,38,17
pre,2019081053,SF,DAL,1,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081053/2019081053_gtd.json,17,9
pre,2019081554,JAX,PHI,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081554/2019081554_gtd.json,10,24
pre,2019081552,ATL,NYJ,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081552/2019081552_gtd.json,10,22
pre,2019081553,BAL,GB,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081553/2019081553_gtd.json,26,13
pre,2019081555,WAS,CIN,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081555/2019081555_gtd.json,13,23
pre,2019081551,ARI,OAK,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081551/2019081551_gtd.json,26,33
pre,2019081651,CAR,BUF,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081651/2019081651_gtd.json,14,27
pre,2019081652,NYG,CHI,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081652/2019081652_gtd.json,32,13
pre,2019081653,TB,MIA,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081653/2019081653_gtd.json,16,14
pre,2019081752,IND,CLE,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081752/2019081752_gtd.json,18,21
pre,2019081755,TEN,NE,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081755/2019081755_gtd.json,17,22
pre,2019081754,PIT,KC,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081754/2019081754_gtd.json,17,7
pre,2019081751,HOU,DET,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081751/2019081751_gtd.json,30,23
pre,2019081753,LA,DAL,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081753/2019081753_gtd.json,10,14
pre,2019081851,LAC,NO,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081851/2019081851_gtd.json,17,19
pre,2019081852,MIN,SEA,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081852/2019081852_gtd.json,25,19
pre,2019081951,DEN,SF,2,2019,POST,http://www.nfl.com/liveupdate/game-center/2019081951/2019081951_gtd.json,15,24
pre,2019082252,CIN,NYG,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082252/2019082252_gtd.json,23,25
pre,2019082251,ATL,WAS,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082251/2019082251_gtd.json,7,19
pre,2019082254,NE,CAR,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082254/2019082254_gtd.json,10,3
pre,2019082256,PHI,BAL,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082256/2019082256_gtd.json,15,26
pre,2019082255,OAK,GB,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082255/2019082255_gtd.json,22,21
pre,2019082253,MIA,JAX,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082253/2019082253_gtd.json,22,7
pre,2019082351,TB,CLE,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082351/2019082351_gtd.json,13,12
pre,2019082352,DET,BUF,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082352/2019082352_gtd.json,20,24
pre,2019082456,MIN,ARI,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082456/2019082456_gtd.json,20,9
pre,2019082451,DAL,HOU,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082451/2019082451_gtd.json,34,0
pre,2019082452,IND,CHI,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082452/2019082452_gtd.json,17,27
pre,2019082457,NYJ,NO,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082457/2019082457_gtd.json,13,28
pre,2019082453,KC,SF,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082453/2019082453_gtd.json,17,27
pre,2019082455,LA,DEN,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082455/2019082455_gtd.json,10,6
pre,2019082454,LAC,SEA,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082454/2019082454_gtd.json,15,23
pre,2019082551,TEN,PIT,3,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082551/2019082551_gtd.json,6,18
pre,2019082954,CIN,IND,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082954/2019082954_gtd.json,6,13
pre,2019082960,JAX,ATL,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082960/2019082960_gtd.json,12,31
pre,2019082951,BUF,MIN,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082951/2019082951_gtd.json,27,23
pre,2019082952,CAR,PIT,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082952/2019082952_gtd.json,25,19
pre,2019082963,NYJ,PHI,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082963/2019082963_gtd.json,6,0
pre,2019082961,NE,NYG,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082961/2019082961_gtd.json,29,31
pre,2019082955,CLE,DET,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082955/2019082955_gtd.json,20,16
pre,2019082966,WAS,BAL,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082966/2019082966_gtd.json,7,20
pre,2019082962,NO,MIA,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082962/2019082962_gtd.json,13,16
pre,2019082959,HOU,LA,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082959/2019082959_gtd.json,10,22
pre,2019082956,DAL,TB,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082956/2019082956_gtd.json,15,17
pre,2019082953,CHI,TEN,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082953/2019082953_gtd.json,15,19
pre,2019082958,GB,KC,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082958/2019082958_gtd.json,27,20
pre,2019082957,DEN,ARI,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082957/2019082957_gtd.json,20,7
pre,2019082964,SF,LAC,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082964/2019082964_gtd.json,24,27
pre,2019082965,SEA,OAK,4,2019,POST,http://www.nfl.com/liveupdate/game-center/2019082965/2019082965_gtd.json,17,15
