type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
pre,2018080251,BAL,CHI,0,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080251/2018080251_gtd.json,17,16
pre,2018080959,NYG,CLE,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080959/2018080959_gtd.json,10,20
pre,2018080952,BUF,CAR,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080952/2018080952_gtd.json,23,28
pre,2018080953,CIN,CHI,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080953/2018080953_gtd.json,30,27
pre,2018080960,PHI,PIT,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080960/2018080960_gtd.json,14,31
pre,2018080955,JAX,NO,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080955/2018080955_gtd.json,20,24
pre,2018080957,MIA,TB,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080957/2018080957_gtd.json,24,26
pre,2018080958,NE,WAS,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080958/2018080958_gtd.json,26,17
pre,2018080951,BAL,LA,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080951/2018080951_gtd.json,33,7
pre,2018080954,GB,TEN,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080954/2018080954_gtd.json,31,17
pre,2018080956,KC,HOU,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080956/2018080956_gtd.json,10,17
pre,2018080961,SF,DAL,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080961/2018080961_gtd.json,24,21
pre,2018080962,SEA,IND,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018080962/2018080962_gtd.json,17,19
pre,2018081051,NYJ,ATL,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081051/2018081051_gtd.json,17,0
pre,2018081052,OAK,DET,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081052/2018081052_gtd.json,16,10
pre,2018081152,DEN,MIN,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081152/2018081152_gtd.json,28,42
pre,2018081151,ARI,LAC,1,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081151/2018081151_gtd.json,24,17
pre,2018081653,NE,PHI,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081653/2018081653_gtd.json,37,20
pre,2018081652,GB,PIT,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081652/2018081652_gtd.json,51,34
pre,2018081651,WAS,NYJ,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081651/2018081651_gtd.json,15,13
pre,2018081751,ATL,KC,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081751/2018081751_gtd.json,14,28
pre,2018081754,DET,NYG,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081754/2018081754_gtd.json,17,30
pre,2018081753,CLE,BUF,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081753/2018081753_gtd.json,17,19
pre,2018081752,CAR,MIA,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081752/2018081752_gtd.json,27,20
pre,2018081755,NO,ARI,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081755/2018081755_gtd.json,15,20
pre,2018081856,MIN,JAX,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081856/2018081856_gtd.json,10,14
pre,2018081855,LA,OAK,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081855/2018081855_gtd.json,19,15
pre,2018081851,DAL,CIN,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018081851/2018081851_gtd.json,13,21
