Player_ID_Name,Pass_Attempts,Rush_Attempts,Sacks,Position,Total_Plays,Completions,Pass_Drives,Comp_Perc,Pass_Yards_Gained,Total_AirYards,Total_AirYards_Comp,Total_YardsAfterCatch,Yards_per_Att,Yards_per_Comp,Yards_per_Drive,AirYards_per_Att,AirYards_per_Comp,AirYards_per_Drive,AirYards_Comp_per_Att,AirYards_Comp_per_Comp,AirYards_Comp_per_Drive,YardsAfterCatch_per_Att,YardsAfterCatch_per_Comp,YardsAfterCatch_per_Drive,PACR,Times_Hit,Times_Hit_per_Att,Times_Hit_per_Comp,Times_Hit_per_Drive,INTs,Pass_TDs,Air_TDs,Air_TD_Rate,TD_to_INT,TD_per_Att,Air_TD_per_Att,TD_per_Comp,Air_TD_per_Comp,TD_per_Drive,Air_TD_per_Drive,INTs_per_Att,Passer_Rating,INTs_per_Comp,INTs_per_Drive,Pass_EPA,Pass_EPA_per_Att,Pass_EPA_per_Comp,Pass_EPA_per_Drive,Pass_Success_Rate,Comp_EPA,Comp_EPA_per_Att,Comp_EPA_per_Comp,Comp_EPA_per_Drive,EPA_Comp_Perc,Pass_WPA,Pass_WPA_per_Att,Pass_WPA_per_Comp,Pass_WPA_per_Drive,Pass_Win_Rate,Comp_WPA,Comp_WPA_per_Att,Comp_WPA_per_Comp,Comp_WPA_per_Drive,WPA_Comp_Perc,Pass_Clutch_EPA,Pass_Clutch_EPA_per_Att,Pass_Clutch_EPA_per_Comp,Pass_Clutch_EPA_per_Drives,Total_airEPA,airEPA_per_Att,airEPA_per_Comp,airEPA_per_Drive,air_Success_Rate,air_Comp_Success_Rate,Total_airWPA,airWPA_per_Att,airWPA_per_Comp,airWPA_per_Drive,air_Win_Rate,air_Comp_Win_Rate,Total_yacEPA,yacEPA_per_Att,yacEPA_per_Comp,yacEPA_per_Drive,yac_Success_Rate,Total_yacWPA,yacWPA_per_Att,yacWPA_per_Comp,yacWPA_per_Drive,yac_Win_Rate,Rush_Drives,Rush_Yards_Gained,Sack_Yards_Lost,Rush_Yards_per_Rush,Rush_Yards_per_Drive,Rush_TDs,Rush_TD_per_Rush,Rush_TD_per_Drive,Rush_EPA,Rush_EPA_per_Rush,Rush_EPA_per_Drive,Rush_Success_Rate,Pos_EPA_Ratio,Rush_WPA,Rush_WPA_per_Rush,Rush_WPA_per_Drive,Rush_Win_Rate,Pos_WPA_Ratio,Fumbles,Fumbles_per_Rush,Fumbles_per_Drive,Rush_Clutch_EPA,Rush_Clutch_EPA_per_Rush,Rush_Clutch_EPA_per_Drive,AdjNetYardsAtt,Replacement_Level,Player_Model_ID,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Rodgers-00-0023459,461,52,31,QB,544,310,142,0.6724511930585684,3910,4348,2216,1686,8.481561822125814,12.612903225806452,27.535211267605632,9.431670281995661,14.025806451612903,30.619718309859156,4.806941431670282,7.148387096774194,15.605633802816902,3.6572668112798263,5.438709677419355,11.873239436619718,0.8992640294388224,19,0.04121475054229935,0.06129032258064516,0.13380281690140844,11,28,18,0.6428571428571429,2.5454545454545454,0.039045553145336226,0.039045553145336226,0.09032258064516129,0.05806451612903226,0.19718309859154928,0.1267605633802817,0.02386117136659436,96.53380332610269,0.035483870967741936,0.07746478873239436,130.91212532322479,0.2839742414820494,0.4222971784620154,0.9219163755156675,0.5336225596529284,304.05962625465884,0.6595653497931862,0.9808375040472865,2.141264973624358,0.5333516024890314,3.673953016179183,0.0079695293192607,0.011851461342513494,0.02587290856464213,0.5292841648590022,8.992898328154793,0.019507371644587403,0.02900934944566062,0.06333026991658304,0.5152857774954922,12.895109071557751,0.027972037031578637,0.04159712603728307,0.09081062726449121,120.02458873267966,0.26035702545049816,0.3871760926860634,0.8452435826245046,0.613882863340564,0.3665943600867679,3.993303928047364,0.008662264486002958,0.012881625574346335,0.028121858648220872,0.6117136659436009,0.3644251626898048,184.03503752197915,0.39920832434268794,0.5936614113612231,1.2960213909998533,0.47288503253796094,4.999594400107429,0.010845107158584446,0.016127723871314288,0.035208411268362175,0.46203904555314534,64,175,-198,2.108433734939759,2.734375,4,0.04819277108433735,0.0625,-34.5439649271937,-0.416192348520406,-0.5397494519874015,0.37349397590361444,0.33794139982909815,-0.8915022369631699,-0.01074099080678518,-0.01392972245254953,0.39759036144578314,0.38561467181425,4,0.04819277108433735,0.0625,-1.3366252297981012,-0.016103918431302423,-0.02088476921559533,7.676829268292683,0,A.Rodgers-00-0023459,0.001264028782087958,2.6336319143615086e-5,0.007753000364356105,0.5827172685425486,0.012141043125206554,0.6434990302415566,1.2987020772927838,0.1292001759196209,0.12158689456338212,1.5494891477757866,1.2987020772927838,0.1292001759196209,0.12158689456338212,1.5494891477757866
A.Smith-00-0023436,330,12,25,QB,367,201,105,0.6090909090909091,2346,2367,1049,1284,7.109090909090909,11.671641791044776,22.34285714285714,7.172727272727273,11.776119402985074,22.542857142857144,3.1787878787878787,5.218905472636816,9.99047619047619,3.890909090909091,6.388059701492537,12.228571428571428,0.991128010139417,33,0.1,0.16417910447761194,0.3142857142857143,10,16,8,0.5,1.6,0.024242424242424242,0.024242424242424242,0.07960199004975124,0.03980099502487562,0.1523809523809524,0.0761904761904762,0.030303030303030304,77.91666666666669,0.04975124378109453,0.09523809523809523,32.53372724325072,0.09858705225227492,0.16185933951866033,0.3098450213642926,0.43636363636363634,179.3354895573918,0.5434408774466418,0.8922163659571731,1.7079570434037314,0.46533815903614106,1.1910110124003832,0.003609124280001161,0.005925427922389966,0.011342962022860793,0.42424242424242425,5.104030945285621,0.015466760440259459,0.02539318878251553,0.04860981852652973,0.4779901973944384,4.5193089550738215,0.013694875621435823,0.022484124154596125,0.043041037667369726,16.625546366730262,0.05038044353554625,0.08271416102850877,0.1583385368260025,0.48787878787878786,0.2636363636363636,0.6161797500593954,0.0018672113638163498,0.0030655708958178874,0.0058683785719942415,0.49393939393939396,0.26666666666666666,162.70994319066156,0.49306043391109566,0.8095022049286645,1.5496185065777293,0.44242424242424244,4.487851195226226,0.01359954907644311,0.022327617886697643,0.04274143995453549,0.41515151515151516,35,-78,-145,-2.108108108108108,-2.2285714285714286,2,0.05405405405405406,0.05714285714285714,-43.01796248021241,-1.1626476346003354,-1.2290846422917832,0.13513513513513514,0.08186169337390135,-0.9263483728850092,-0.025036442510405654,-0.02646709636814312,0.13513513513513514,0.0967336092980685,5,0.13513513513513514,0.14285714285714285,-3.6760979764637502,-0.09935399936388514,-0.10503137075610715,5.833802816901408,0,A.Smith-00-0023436,-4.389146396130631e-5,4.9852881652035276e-5,-4.996182275875244e-4,-0.014484183107231081,0.016451450945171642,-0.018485874420738402,0.49804290341679847,0.10024649177414503,-0.25114550116884027,0.3471438940221032,0.49804290341679847,0.10024649177414503,-0.25114550116884027,0.3471438940221032
B.Brohm-00-0026196,23,0,3,QB,26,10,11,0.43478260869565216,106,228,67,39,4.608695652173913,10.6,9.636363636363637,9.91304347826087,22.8,20.727272727272727,2.9130434782608696,6.7,6.090909090909091,1.6956521739130435,3.9,3.5454545454545454,0.4649122807017544,8,0.34782608695652173,0.8,0.7272727272727273,3,1,1,1,0.3333333333333333,0.043478260869565216,0.043478260869565216,0.1,0.1,0.09090909090909091,0.09090909090909091,0.13043478260869565,17.663043478260875,0.3,0.2727272727272727,-20.43061977169199,-0.8882878161605213,-2.043061977169199,-1.8573290701538172,0.2608695652173913,5.64512019578361,0.2454400085123309,0.5645120195783611,0.5131927450712372,0.15505195429010532,-0.26546200797500075,-0.011541826433695685,-0.026546200797500075,-0.024132909815909157,0.2608695652173913,0.134538266009405,0.005849489826495869,0.013453826600940499,0.012230751455400453,0.21581149466945013,-1.3045810543177803,-0.05672091540512088,-0.13045810543177802,-0.11859827766525276,5.8286858996051905,0.2534211260697909,0.582868589960519,0.5298805363277446,0.6086956521739131,0.21739130434782608,0.12686985009310753,0.005516080438830762,0.012686985009310753,0.011533622735737048,0.6086956521739131,0.21739130434782608,-0.18356570382158066,-0.007981117557460029,-0.018356570382158065,-0.016687791256507333,0.13043478260869565,0.0076684159162974525,3.334093876651066e-4,7.668415916297453e-4,6.971287196634048e-4,0.13043478260869565,2,-5,-5,-1.6666666666666667,-2.5,0,0,0,-7.221431576371847,-2.4071438587906155,-3.6107157881859235,0,0,-0.0779432026227928,-0.025981067540930936,-0.0389716013113964,0,0,1,0.3333333333333333,0.5,-0.30241368254223355,-0.10080456084741118,-0.15120684127111678,-0.5384615384615384,1,Replacement_QB,-0.00155311238340615,-2.5392436614840423e-4,0.00628809802021897,-0.03572158481834145,-0.005840260421413297,0.01886429406065691,0,0,0,0,0,0,0,0
B.Croyle-00-0024300,19,0,4,QB,23,8,10,0.42105263157894735,38,125,26,12,2,4.75,3.8,6.578947368421052,15.625,12.5,1.368421052631579,3.25,2.6,0.631578947368421,1.5,1.2,0.304,1,0.05263157894736842,0.125,0.1,1,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,23.574561403508774,0.125,0.1,-16.865109185125284,-0.8876373255329097,-2.1081386481406605,-1.6865109185125284,0.15789473684210525,-3.0746164140513286,-0.16182191652901728,-0.38432705175641607,-0.3074616414051329,-0.15861221767497768,-0.21397730456303546,-0.011261963398054497,-0.026747163070379432,-0.021397730456303547,0.15789473684210525,-0.07445429245107313,-0.003918646971109112,-0.009306786556384141,-0.007445429245107313,-0.30483394367554656,-0.40963644995981396,-0.02155981315577968,-0.051204556244976746,-0.040963644995981395,-4.182522040414531,-0.22013273896918584,-0.5228152550518164,-0.4182522040414531,0.42105263157894735,0.05263157894736842,-0.0907231831002547,-0.004774904373697616,-0.011340397887531838,-0.00907231831002547,0.42105263157894735,0.05263157894736842,1.1079056263632023,0.058310822440168546,0.1384882032954003,0.11079056263632023,0.15789473684210525,0.016268890649181585,8.562574025885044e-4,0.002033611331147698,0.0016268890649181584,0.15789473684210525,4,-29,-29,-7.25,-7.25,0,0,0,-5.774843894975431,-1.4437109737438578,-1.4437109737438578,0,0,-0.08863948574179088,-0.02215987143544772,-0.02215987143544772,0,0,0,0,0,-0.16499767927748996,-0.04124941981937249,-0.04124941981937249,-1.565217391304348,1,Replacement_QB,-0.00155311238340615,-2.5392436614840423e-4,0.00628809802021897,-0.029509135284716853,-0.00482456295681968,0.02515239208087588,0,0,0,0,0,0,0,0
B.Favre-00-0005106,356,10,21,QB,387,217,118,0.6095505617977528,2565,3068,1280,1229,7.205056179775281,11.820276497695852,21.73728813559322,8.617977528089888,14.138248847926267,26,3.595505617977528,5.8986175115207375,10.847457627118644,3.452247191011236,5.663594470046083,10.415254237288135,0.8360495436766623,41,0.1151685393258427,0.1889400921658986,0.3474576271186441,18,15,9,0.6,0.8333333333333334,0.025280898876404494,0.025280898876404494,0.06912442396313365,0.041474654377880185,0.1271186440677966,0.07627118644067797,0.05056179775280899,70.25983146067416,0.08294930875576037,0.15254237288135594,-16.539552485497463,-0.046459417094094,-0.0762191358778685,-0.14016569902963952,0.45224719101123595,174.69704176550547,0.49072202743119514,0.8050554920069377,1.4804834047924194,0.409958189243611,-0.26918471906845076,-7.56136851315873e-4,-0.0012404825763523077,-0.002281226432783481,0.4438202247191011,5.760842561908545,0.01618214202783299,0.026547661575615413,0.048820699677191055,0.4215931340790119,-4.339633308299181,-0.012189981203087587,-0.019998310176493922,-0.03677655346016255,29.3677589547835,0.08249370492916713,0.1353352947225046,0.24887931317613135,0.5674157303370787,0.28370786516853935,0.9582922285328949,0.002691832102620491,0.004416093219045599,0.008121120580787245,0.5674157303370787,0.2893258426966292,145.32928281072196,0.408228322502028,0.669720197284433,1.2316040916162878,0.42134831460674155,4.80255033337565,0.0134903099252125,0.022131568356569816,0.040699579096403815,0.42696629213483145,30,-112,-139,-3.6129032258064515,-3.7333333333333334,1,0.03225806451612903,0.03333333333333333,-60.05500238578589,-1.9372581414769643,-2.0018334128595296,0.06451612903225806,0.013407987199688127,-1.7238150994919776,-0.0556069386932896,-0.05746050331639926,0.0967741935483871,0.019831962509636408,8,0.25806451612903225,0.26666666666666666,-5.5491279006621745,-0.17900412582781208,-0.1849709300220725,5.082228116710875,0,B.Favre-00-0005106,-0.002200262118709472,-1.0430935014963006e-4,-0.014817547336773205,-0.783293314260572,-0.0371341286532683,-0.45934396743996936,-0.23038530576798255,0.0532629456955636,-0.6542750060667575,-0.8313973661391765,-0.23038530576798255,0.0532629456955636,-0.6542750060667575,-0.8313973661391765
B.Gradkowski-00-0024408,151,9,11,QB,171,80,51,0.5298013245033113,1033,1350,512,521,6.841059602649007,12.9125,20.254901960784313,8.940397350993377,16.875,26.470588235294116,3.390728476821192,6.4,10.03921568627451,3.4503311258278146,6.5125,10.215686274509803,0.7651851851851852,5,0.033112582781456956,0.0625,0.09803921568627451,7,5,2,0.4,0.7142857142857143,0.013245033112582781,0.013245033112582781,0.0625,0.025,0.09803921568627451,0.0392156862745098,0.046357615894039736,59.837196467991184,0.0875,0.13725490196078433,-6.521416799669351,-0.04318819072628709,-0.08151770999586688,-0.1278709176405755,0.4304635761589404,84.80819934086549,0.5616437042441423,1.0601024917608186,1.662905869428735,0.4534027239217171,0.41963452519733724,0.0027790365907108426,0.005245431564966716,0.008228127945045828,0.40397350993377484,2.6198938061563006,0.01735029010699537,0.032748672576953755,0.051370466787378444,0.49321689775417055,1.9902312235123736,0.013180339228558765,0.02487789029390467,0.03902414163749752,17.56786173688527,0.11634345521116073,0.21959827171106588,0.3444678771938288,0.6158940397350994,0.2582781456953642,0.8489801011827497,0.0056223847760447,0.010612251264784371,0.01664666865064215,0.6225165562913907,0.26490066225165565,67.24033760398022,0.4453002490329816,0.8405042200497528,1.3184379922349063,0.41721854304635764,1.7709137049735508,0.011727905330950668,0.022136421312169384,0.03472379813673629,0.36423841059602646,18,-32,-78,-1.6,-1.7777777777777777,0,0,0,-19.22874289790783,-0.9614371448953914,-1.0682634943282128,0.15,0.08752497213998389,-0.5515127708286464,-0.02757563854143232,-0.03063959837936924,0.2,0.06898314229139883,4,0.2,0.2222222222222222,-1.2225650432251587,-0.06112825216125793,-0.06792028017917548,4.567901234567901,0,B.Gradkowski-00-0024408,-3.246889515325651e-4,-9.108535349559502e-5,-0.001859876261980041,-0.04902803168141733,-0.013753888377834847,-0.03719752523960082,0.18549193821291132,0.024588690910574196,-0.16295948564398022,0.0471211434795053,0.18549193821291132,0.024588690910574196,-0.16295948564398022,0.0471211434795053
B.Hoyer-00-0026625,15,1,0,QB,16,7,5,0.4666666666666667,122,152,81,41,8.133333333333333,17.428571428571427,24.4,10.133333333333333,21.714285714285715,30.4,5.4,11.571428571428571,16.2,2.7333333333333334,5.857142857142857,8.2,0.8026315789473685,1,0.06666666666666667,0.14285714285714285,0.2,1,1,1,1,1,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.2,0.2,0.06666666666666667,69.30555555555556,0.14285714285714285,0.2,4.693918057405146,0.3129278704936764,0.67055972248644935,0.9387836114810291,0.4666666666666667,13.860920436854077,0.9240613624569385,1.9801314909791539,2.7721840873708152,0.6019179648735405,-0.02747620616328218,-0.0018317470775521454,-0.003925172309040311,-0.0054952412326564355,0.4666666666666667,6.178743018178112e-4,4.119162012118742e-5,8.826775740254446e-5,1.2357486036356223e-4,0.021519757426259674,-0.023656407543216254,-0.0015770938362144168,-0.003379486791888036,-0.004731281508643251,7.064246016364068,0.4709497344242712,1.009178002337724,1.4128492032728137,0.6666666666666666,0.3333333333333333,4.5267050134023545e-4,3.0178033422682365e-5,6.46672144771765e-5,9.053410026804709e-5,0.6,0.3333333333333333,6.7966744204900085,0.45311162803266725,0.9709534886414298,1.3593348840980017,0.26666666666666666,1.6520380047757577e-4,1.1013586698505052e-5,2.3600542925367967e-5,3.3040760095515156e-5,0.26666666666666666,1,1,0,1,1,0,0,0,-0.5005744731654109,-0.5005744731654109,-0.5005744731654109,0,0,-1.135335395252568e-6,-1.135335395252568e-6,-1.135335395252568e-6,0,0,0,0,0,-5.683199173445978e-7,-5.683199173445978e-7,-5.683199173445978e-7,6.466666666666667,1,Replacement_QB,-0.00155311238340615,-2.5392436614840423e-4,0.00628809802021897,-0.023296685751092252,-0.0038088654922260635,0.00628809802021897,0,0,0,0,0,0,0,0
B.Leftwich-00-0022177,7,0,2,QB,9,5,3,0.7142857142857143,42,33,24,18,6,8.4,14,4.714285714285714,6.6,11,3.4285714285714284,4.8,8,2.5714285714285716,3.6,6,1.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.60714285714285,0,0,2.5835911473593596,0.36908444962276565,0.516718229471872,0.8611970491197866,0.7142857142857143,4.8693556061106715,0.6956222294443817,0.9738711212221343,1.6231185353702238,0.680541425157007,-5.363015247228375e-6,-7.661450353183394e-7,-1.0726030494456751e-6,-1.7876717490761251e-6,0.7142857142857143,1.7484504077014407e-5,2.4977862967163437e-6,3.4969008154028815e-6,5.828168025671469e-6,0.433514180606902,-1.2318430583713293e-5,-1.7597757976733277e-6,-2.463686116742659e-6,-4.106143527904431e-6,2.0468115637359428,0.2924016519622775,0.40936231274718854,0.6822705212453143,0.42857142857142855,0.2857142857142857,1.2194648642438466e-5,1.742092663205495e-6,2.438929728487693e-6,4.064882880812822e-6,0.42857142857142855,0.2857142857142857,2.8225440423747292,0.40322057748210416,0.5645088084749459,0.9408480141249097,0.5714285714285714,5.289855434575941e-6,7.556936335108487e-7,1.0579710869151882e-6,1.7632851448586469e-6,0.5714285714285714,2,-7,-7,-3.5,-3.5,0,0,0,-2.4168911228498455,-1.2084455614249228,-1.2084455614249228,0,0,-5.400159310053887e-6,-2.7000796550269435e-6,-2.7000796550269435e-6,0,0,0,0,0,-6.7443261647913266e-6,-3.3721630823956633e-6,-3.3721630823956633e-6,3.888888888888889,1,Replacement_QB,-0.00155311238340615,-2.5392436614840423e-4,0.00628809802021897,-0.010871786683843051,-0.0017774705630388297,0.01257619604043794,0,0,0,0,0,0,0,0
B.Roethlisberger-00-0022924,378,22,30,QB,430,239,119,0.6322751322751323,3210,3748,1961,1234,8.492063492063492,13.430962343096235,26.974789915966387,9.915343915343914,15.682008368200837,31.49579831932773,5.1878306878306875,8.205020920502092,16.478991596638654,3.2645502645502646,5.163179916317992,10.369747899159664,0.8564567769477054,25,0.06613756613756613,0.10460251046025104,0.21008403361344538,5,20,9,0.45,4,0.023809523809523808,0.023809523809523808,0.08368200836820083,0.03765690376569038,0.16806722689075632,0.07563025210084033,0.013227513227513227,92.58156966490301,0.02092050209205021,0.04201680672268908,130.40543177386408,0.3449879147456722,0.5456294216479669,1.0958439644862528,0.5079365079365079,257.455696620294,0.6810997265087143,1.077220487951021,2.163493248910034,0.5642241845682909,3.5346981408250175,0.009351053282605867,0.014789531969979152,0.029703345721218636,0.4973544973544973,6.918499898852635,0.01830290978532443,0.02894769832155914,0.05813865461220701,0.5594500253157786,10.600020695803506,0.028042382793130968,0.04435155102846655,0.08907580416641601,87.19828238758919,0.23068328673965394,0.3648463698225489,0.7327586755259595,0.626984126984127,0.3412698412698413,2.50178652179394,0.006618482861888731,0.010467726032610628,0.02102341614952891,0.6190476190476191,0.3386243386243386,170.25741423270483,0.45041643976906043,0.7123741181284721,1.4307345733840742,0.47619047619047616,4.416713377058694,0.011684426923435699,0.01847997228894851,0.0371152384626781,0.46296296296296297,42,-29,-212,-0.5576923076923077,-0.6904761904761905,3,0.057692307692307696,0.07142857142857142,-31.725768282940543,-0.6101109285180873,-0.7553754353081081,0.3269230769230769,0.31555170868505994,-1.2099043560156575,-0.02326739146183957,-0.02880724657180137,0.34615384615384615,0.23744117187323557,6,0.11538461538461539,0.14285714285714285,-2.5273583247779503,-0.04860304470726828,-0.06017519820899882,7.776960784313726,0,B.Roethlisberger-00-0022924,0.0010655868514962386,1.9097688990909968e-4,-0.0015510510287710627,0.4027918298655782,0.07218926438563968,-0.08065465349609525,0.989868310793103,0.16817267478973646,-0.4076357505474817,0.7504052350353578,0.989868310793103,0.16817267478973646,-0.4076357505474817,0.7504052350353578
C.Batch-00-0000865,48,4,4,QB,56,29,23,0.6041666666666666,352,538,227,125,7.333333333333333,12.137931034482758,15.304347826086957,11.208333333333334,18.551724137931036,23.391304347826086,4.729166666666667,7.827586206896552,9.869565217391305,2.6041666666666665,4.310344827586207,5.434782608695652,0.654275092936803,4,0.08333333333333333,0.13793103448275862,0.17391304347826086,3,3,3,1,1,0.0625,0.0625,0.10344827586206896,0.10344827586206896,0.13043478260869565,0.13043478260869565,0.0625,77.77777777777777,0.10344827586206896,0.13043478260869565,6.5436387133332445,0.13632580652777593,0.2256427142528705,0.2845060310144889,0.4375,30.73762799575138,0.6403672499114871,1.0599182067500477,1.3364186085109295,0.4869203936911357,0.2920267585513082,0.0060838908031522546,0.01006988822590718,0.012696815589187314,0.4583333333333333,0.8685847244824789,0.018095515093384976,0.029951197395947548,0.03776455323836865,0.5437324008662625,1.5160219911467132,0.03158379148222319,0.05227662038436942,0.06591399961507449,14.997180636317037,0.31244126325660493,0.5171441598730012,0.6520513320137842,0.6041666666666666,0.2708333333333333,0.4247176448106285,0.008848284266888095,0.014645436027952707,0.01846598455698385,0.6041666666666666,0.2708333333333333,15.740447359434347,0.3279259866548822,0.5427740468770464,0.6843672764971455,0.3958333333333333,0.4438670796718504,0.009247230826496883,0.015305761367994842,0.0192985686813848,0.3958333333333333,8,9,-21,1.125,1.125,0,0,0,-6.818722394986157,-0.8523402993732696,-0.8523402993732696,0.25,0.21702985630543464,-0.17525138576519217,-0.02190642322064902,-0.02190642322064902,0.25,0.24481526225999392,1,0.125,0.125,-0.29644150036076666,-0.03705518754509583,-0.03705518754509583,4.923076923076923,0,C.Batch-00-0000865,1.7823919616244307e-4,-4.896180181217404e-6,-2.4057544273271364e-4,0.008555481415797268,-2.350166486984354e-4,-0.0019246035418617091,0.08310487581929246,0.011953352926424968,-0.052229387703613475,0.04282884104210395,0.08310487581929246,0.011953352926424968,-0.052229387703613475,0.04282884104210395
